Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Hashtags,Mentions,Media Type,,
1447434284902453250,"Read today's edition of The Peninsula Sport (Oct 11) for latest updates on #Qatar #COVID19 #SportsBiz #Football #Qatar2022 #Cricket #ChampionsLeague #FormulaOne #QNBstarsLeague #EuropeanQualifiers 

https://t.co/vsQVW1xYDa https://t.co/AlvQpCvlgL",The Peninsula Qatar,PeninsulaQatar,2021-10-11T05:30:00.000Z,Mon Oct 11 05:30:00 +0000 2021,0,0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,10,0,photo,,
1447431866743590920,"RT @talkfootball_21 : #Messi #leomessi #Argentina #Barcelona #FCBarcelona #PSG #Argentine #FCB #UCL #championsleague #FIFA 

He is Scorer
He is Assist provider
He is Playmaker
He is GOAT
🔥

*please dont compare him with goal scorers and penalty takers 🙏 if you know football is not a tennis or golf https://t.co/TJV4kjEgpj",Ddd,Ddd15703306,2021-10-11T05:20:23.000Z,Mon Oct 11 05:20:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,11,0,photo,,
1447431753367441408,"#Messi #leomessi #Argentina #Barcelona #FCBarcelona #PSG #Argentine #FCB #UCL #championsleague #FIFA 

He is Scorer
He is Assist provider
He is Playmaker
He is GOAT
🔥

*please dont compare him with goal scorers and penalty takers 🙏 if you know football is not a tennis or golf https://t.co/TJV4kjEgpj",Talk Football,talkfootball_21,2021-10-11T05:19:56.000Z,Mon Oct 11 05:19:56 +0000 2021,16,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,11,0,photo,,
1447427032099471360,RT @EvaFoxxy : Finally the GOAT Messi has registered his first goal in the  #ChampionsLeague OMG!!!!!! https://t.co/VoeiD2ScjZ,ahmet aktaş,ahmetak60428516,2021-10-11T05:01:11.000Z,Mon Oct 11 05:01:11 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,1,0,photo,,
1447427013275373574,"Remember when Grégory Coupet did THIS back in @ChampionsLeague 01? 🤯

#SparkSport #ChampionsLeague https://t.co/3U0bgPSyeP",Spark Sport,sparknzsport,2021-10-11T05:01:06.000Z,Mon Oct 11 05:01:06 +0000 2021,14,1,fr,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,2,1,video,,
1447426811370090498,"RT @gippu1 : 20 anni fa in #ChampionsLeague, andava in scena la parata più incredibile tra quelle di cui non vi ricordate: Gregory Coupet in Barcellona-Lione del #10ottobre 2001. https://t.co/DISGxOoleo",Claudio Traballesi,clatraba,2021-10-11T05:00:18.000Z,Mon Oct 11 05:00:18 +0000 2021,0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,2,0,video,,
1447422125820678144,"SERIA A ITALIA
FULL-TIME!
Sassuolo 1 - 2 Inter Milan
22' D. Berardi (PEN) 1 - 0
58' E. Dzeko 1 - 1
78' L. Martinez (PEN)
#UCL
#CHAMPIONSLEAGUE
#FOOTBALL
#PREMIERELEAGUE https://t.co/gUhJIbiXGq",ridhocahyadi29,MediaBolafutsal,2021-10-11T04:41:41.000Z,Mon Oct 11 04:41:41 +0000 2021,0,0,it,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,4,0,photo,,
1447422019608350724,"LA LIGA SANTANDER
FULL-TIME!
Atletico Madrid 2 - Fc Barcelona
23' T. Lemar 1 - 0 ⚽
44' L. Suarez 2 - 0 ⚽
#UCL
#CHAMPIONSLEAGUE
#FOOTBALL
#PREMIERELEAGUE https://t.co/aAJg9WKQrq",ridhocahyadi29,MediaBolafutsal,2021-10-11T04:41:15.000Z,Mon Oct 11 04:41:15 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,4,0,photo,,
1447421936070393857,"PREMIERE LEAGUE
FULL-TIME!
Manchester United 1 - 1 Everton
43' A. Martial 1 - 0 ⚽
65' A. Townsend 1 - 1 ⚽
#UCL
#CHAMPIONSLEAGUE
#FOOTBALL
#PREMIERELEAGUE https://t.co/Z4rf6CaaQn",ridhocahyadi29,MediaBolafutsal,2021-10-11T04:40:56.000Z,Mon Oct 11 04:40:56 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,4,0,photo,,
1447421200246902786,Manchester United is the best team in the world #ChampionsLeague       ManU Pogba Ronaldo Rashford Martial Greenwood Verane,Forgive Christian,ForgiveChristi2,2021-10-11T04:38:00.000Z,Mon Oct 11 04:38:00 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,1,0,,,
1447420759517827073,"RT @gippu1 : 20 anni fa in #ChampionsLeague, andava in scena la parata più incredibile tra quelle di cui non vi ricordate: Gregory Coupet in Barcellona-Lione del #10ottobre 2001. https://t.co/DISGxOoleo",LaBrujita,LaBrujia,2021-10-11T04:36:15.000Z,Mon Oct 11 04:36:15 +0000 2021,0,0,it,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,2,0,video,,
1447418391887679488,"@RealStackhouse @AltcoinDonnie @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/rjd3l4Ucq8",Luchy Aguilar,LuchyAguilar3,2021-10-11T04:26:51.000Z,Mon Oct 11 04:26:51 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,5,photo,,
1447418297985732614,"#FIFA22 #PS5 #careermode #ManCity #PremierLeague #ChampionsLeague 

⚽️ #FA #Communityshield vs @LCFC

✅Slightly better in attack
✅Created good chances
❌Poor defending the counter
❌Need more patience 

🎙Next : @SpursOfficial
#PremierLeague Opener

Tag : #AONFIFA https://t.co/5VoDKjYxVk",⚽️ALLORNOTHINGFIFA,AONFIFACAREER,2021-10-11T04:26:28.000Z,Mon Oct 11 04:26:28 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,10,2,video,,
1447418261268692993,"@RealStackhouse @Forbes @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/jujWZNIHij",Luchy Aguilar,LuchyAguilar3,2021-10-11T04:26:19.000Z,Mon Oct 11 04:26:19 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,5,photo,,
1447417733939974147,"RT @gippu1 : 20 anni fa in #ChampionsLeague, andava in scena la parata più incredibile tra quelle di cui non vi ricordate: Gregory Coupet in Barcellona-Lione del #10ottobre 2001. https://t.co/DISGxOoleo",Cristiano,Bulliver1981,2021-10-11T04:24:14.000Z,Mon Oct 11 04:24:14 +0000 2021,0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,2,0,video,,
1447414968672993281,"RT @LuchyAguilar3 : @richie_rich33 @gate_io @openpunks @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/S9BaMDWuOQ",andy rivera,_andyfatboi,2021-10-11T04:13:14.000Z,Mon Oct 11 04:13:14 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,12,6,photo,,
1447414854978048003,"@MiniFootballBsc @10Ronaldinho #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB  #BinanceSmartChain
https://t.co/k1ZqoGsjcH
https://t.co/asHYhhwFBK",Babydogecoin and minifootball,Ebi21923981,2021-10-11T04:12:47.000Z,Mon Oct 11 04:12:47 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,11,4,,,
1447414775047147524,"@MiniFootballBsc @10Ronaldinho #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona  #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/k1ZqoGsjcH
https://t.co/asHYhhwFBK",Babydogecoin and minifootball,Ebi21923981,2021-10-11T04:12:28.000Z,Mon Oct 11 04:12:28 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,11,4,,,
1447414683359748101,"@MiniFootballBsc @10Ronaldinho #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies   #BSCGems #BNB #BinanceSmartChain
https://t.co/k1ZqoGsjcH
https://t.co/asHYhhwFBK",Babydogecoin and minifootball,Ebi21923981,2021-10-11T04:12:06.000Z,Mon Oct 11 04:12:06 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,11,4,,,
1447414515721723904,"@MiniFootballBsc @10Ronaldinho #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo  #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/k1ZqoGsjcH
https://t.co/asHYhhwFBK",Babydogecoin and minifootball,Ebi21923981,2021-10-11T04:11:26.000Z,Mon Oct 11 04:11:26 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,10,4,,,
1447414318581129216,"@MiniFootballBsc @10Ronaldinho #MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/k1ZqoGsjcH
https://t.co/asHYhhwFBK",Babydogecoin and minifootball,Ebi21923981,2021-10-11T04:10:39.000Z,Mon Oct 11 04:10:39 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,11,4,,,
1447408897640345600,"@richie_rich33 @gate_io @openpunks @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/S9BaMDWuOQ",Luchy Aguilar,LuchyAguilar3,2021-10-11T03:49:07.000Z,Mon Oct 11 03:49:07 +0000 2021,1,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,12,6,photo,,
1447408793185308672,"@richie_rich33 @WatcherGuru @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/kfLyJMNoQw",Luchy Aguilar,LuchyAguilar3,2021-10-11T03:48:42.000Z,Mon Oct 11 03:48:42 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,12,5,photo,,
1447405698153807876,"RT @LuchyAguilar3 : @richie_rich33 @binance @SuperRare @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/zq5OA7udms",Ryu,Aryo35933916,2021-10-11T03:36:24.000Z,Mon Oct 11 03:36:24 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,12,6,photo,,
1447402253820698629,"@richie_rich33 @WatcherGuru @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/n8QDRkHVKy",Luchy Aguilar,LuchyAguilar3,2021-10-11T03:22:43.000Z,Mon Oct 11 03:22:43 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,5,photo,,
1447394489660674051,"@richie_rich33 @WatcherGuru @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/2cXYqQFtE2",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:51:52.000Z,Mon Oct 11 02:51:52 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,5,photo,,
1447394140782661633,"RT @Techni_Ajz : MS Dhoni hits 12 runs in last over as CSK defeat DC to reach IPL final for 9th time
#Dhoni #CSKvsDC #DCvsCSK #DCFanDome #IPLinUAE #madhoni #ChampionsLeague #wicket #MSDiansStandWithViratKohli #msdhoni",Nirmal Lohar,nirmallohar31,2021-10-11T02:50:29.000Z,Mon Oct 11 02:50:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,10,0,,,
1447394111837794305,"@richie_rich33 @raphaelvarane @equipedefrance @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/COafFGL2Nc",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:50:22.000Z,Mon Oct 11 02:50:22 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,photo,,
1447394039318286336,"@richie_rich33 @HuobiGlobal @Polkadot @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/mjXAy5EYUS",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:50:04.000Z,Mon Oct 11 02:50:04 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,photo,,
1447393923303817216,"@richie_rich33 @binance @SuperRare @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqqXCB https://t.co/zq5OA7udms",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:49:37.000Z,Mon Oct 11 02:49:37 +0000 2021,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,12,6,photo,,
1447390915753021440,"@richie_rich33 @433 @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/fqN9bRIa6j",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:37:40.000Z,Mon Oct 11 02:37:40 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,12,5,photo,,
1447390598244225024,"RT @gippu1 : 20 anni fa in #ChampionsLeague, andava in scena la parata più incredibile tra quelle di cui non vi ricordate: Gregory Coupet in Barcellona-Lione del #10ottobre 2001. https://t.co/DISGxOoleo",Luca Macchi,lmacchiACM18,2021-10-11T02:36:24.000Z,Mon Oct 11 02:36:24 +0000 2021,0,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,2,0,video,,
1447390105229012993,"@heyimpiff1 @PancakeSwap @MiniFootballBsc @10Ronaldinho ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/EcT29WKWAE",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:34:26.000Z,Mon Oct 11 02:34:26 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,12,6,photo,,
1447389937507217416,"@richie_rich33 @WatcherGuru @MiniFootballBsc ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/BHesVcY5Fd",Luchy Aguilar,LuchyAguilar3,2021-10-11T02:33:46.000Z,Mon Oct 11 02:33:46 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,12,5,photo,,
1447386072787259398,"“Keepy uppy” qualifies #Argentina for the World Cup #ChampionsLeague #LionelMessi 

Photo credit: Lionel Messi : a soccer star who cares by Gatto, Kimberly via https://t.co/SV2RYELVCV https://t.co/iqVc0IhMtH",Shiv Lal,lal_shiven,2021-10-11T02:18:25.000Z,Mon Oct 11 02:18:25 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,3,0,photo,,
1447385919070351363,"Leo Messi was honored after the match by the Argentine Federation for becoming the top goalscorer in South America history. He is insane.
#Argentina #Copa America #Leo Messi #ChampionsLeague #TopGoal #Scorer #Trending #viral #football #Soccer #legend https://t.co/l1l7hMDLOP",Simplistic,simplisticqtt,2021-10-11T02:17:48.000Z,Mon Oct 11 02:17:48 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,11,0,photo,,
1447382431393271811,"RT @IESportsRadio : Next Up: SUN 10/10 7pm PST/10pm EST #TheSoccerScoreboardShow with @DrewHagenbaugh
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL #ChampionsLeague 
@SoccerSSIESR
https://t.co/nvAurycR8R https://t.co/HnT21dXECe",Soccer Scoreboard Show,SoccerSSIESR,2021-10-11T02:03:57.000Z,Mon Oct 11 02:03:57 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,14,2,photo,,
1447382416516161537,"RT @IESportsRadio : Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL #ChampionsLeague 
@SoccerSSIESR
https://t.co/nvAurycR8R https://t.co/HYESLrkoyb",Soccer Scoreboard Show,SoccerSSIESR,2021-10-11T02:03:53.000Z,Mon Oct 11 02:03:53 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,14,2,photo,,
1447382354293559302,"RT @IESportsRadio : Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL #ChampionsLeague 
@SoccerSSIESR
https://t.co/nvAurycR8R https://t.co/HYESLrkoyb",Andrew Hagenbaugh,DrewHagenbaugh,2021-10-11T02:03:38.000Z,Mon Oct 11 02:03:38 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,14,2,photo,,
1447382339714232328,"RT @Thee_LB53 : Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL  #ChampionsLeague https://t.co/MaxXWJz7YH",Andrew Hagenbaugh,DrewHagenbaugh,2021-10-11T02:03:35.000Z,Mon Oct 11 02:03:35 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,14,1,,,
1447381470868213763,"Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL  #ChampionsLeague https://t.co/MaxXWJz7YH",Larry B.,Thee_LB53,2021-10-11T02:00:08.000Z,Mon Oct 11 02:00:08 +0000 2021,2,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,14,1,,,
1447381270292434944,"RT @IESportsRadio : Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL #ChampionsLeague 
@SoccerSSIESR
https://t.co/nvAurycR8R https://t.co/HYESLrkoyb",Teran Rodriguez,TeranRodriguez1,2021-10-11T01:59:20.000Z,Mon Oct 11 01:59:20 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,14,2,photo,,
1447381234825322498,"Tune in live for #TheSoccerScoreboardShow with @DrewHagenbaugh!
#MLS #PremierLeague #Bundesliga #LaLiga #Ligue1 #SerieA #News #Scores #Soccer #SoccerNews #TransferNews #UCL #ChampionsLeague 
@SoccerSSIESR
https://t.co/nvAurycR8R https://t.co/HYESLrkoyb",IE Sports Radio,IESportsRadio,2021-10-11T01:59:12.000Z,Mon Oct 11 01:59:12 +0000 2021,4,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,14,2,photo,,
1447378869191913478,"O FORMAÇÃO MAIS USADA NO FIFA 22! https://t.co/Gb9mDzg1vU via @YouTube 

#tatica #fifa  #fifa #football #soccer #fut #futbol #messi #championsleague #premierleague #ps #ronaldo #ultimateteam #fifaultimateteam #pes #realmadrid #neymar #laliga #cr #futebol #uefa #worldcup #follow",WL DA PRESSÃO,PressaoWl,2021-10-11T01:49:48.000Z,Mon Oct 11 01:49:48 +0000 2021,0,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,23,1,,,
1447376666448125952,"RT @LuchyAguilar3 : @RealStackhouse @APompliano @kerooke @MiniFootballBsc @elonmusk @cz_binance @BenPhillipsUK @nystorageking ⚽️⚽️⚽️Les't Goooaaal #MiniFootball To the Moon🚀🚀🚀🌍🌏⚽️⚽️⚽️
#MiniFootballBSC @MiniFootballBsc #ChampionsLeague #CristianoRonaldo #UEFAawards #CristianoRonaldo @FCBarcelona #FIFA22 #PS5 #cryptocurrencies #BSCGems #BNB #BinanceSmartChain
https://t.co/DNotXqIz1b https://t.co/a50Qjb3UGl",Ryu,Aryo35933916,2021-10-11T01:41:02.000Z,Mon Oct 11 01:41:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,12,10,photo,,
1447376126549049349,@OfficialFBMA I don’t even like you. @Team_Trex  #ChampionsLeague,👑💙K!ng Mixkey🔱🇧🇧,DaddyDjan60,2021-10-11T01:38:54.000Z,Mon Oct 11 01:38:54 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,1,2,,,
1447373863986270209,@JoanLaportaFCB Que pena… #messi #barcelona #leomessi #ChampionsLeague #FCBarcelona https://t.co/9N2q6S3x1i,Justiciero,websprecarias,2021-10-11T01:29:54.000Z,Mon Oct 11 01:29:54 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,5,1,photo,,
1447373780641370116,@FCBmasia Que pena… #messi #barcelona #leomessi #ChampionsLeague #FCBarcelona https://t.co/7fevUXjJMs,Justiciero,websprecarias,2021-10-11T01:29:34.000Z,Mon Oct 11 01:29:34 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,5,1,photo,,
1447373730921975810,@FCBmasia Que pena… #messi #barcelona #leomessi #ChampionsLeague #FCBarcelona https://t.co/7Uflkq0h0H,Justiciero,websprecarias,2021-10-11T01:29:23.000Z,Mon Oct 11 01:29:23 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,5,1,photo,,
